SiteCode,DateTime,PM25Raw
carriage,2015-04-01 14:24:00,15
carriage,2015-04-01 14:25:00,7
carriage,2015-04-01 14:26:00,8
carriage,2015-04-01 14:27:00,8
carriage,2015-04-01 14:28:00,8
carriage,2015-04-01 14:29:00,7
carriage,2015-04-01 14:30:00,8
carriage,2015-04-01 14:31:00,11
carriage,2015-04-01 14:32:00,9
carriage,2015-04-01 14:33:00,9
carriage,2015-04-01 14:34:00,7
carriage,2015-04-09 08:16:00,75
carriage,2015-04-09 08:17:00,78
carriage,2015-04-09 08:18:00,78
carriage,2015-04-09 08:19:00,63
carriage,2015-04-09 08:20:00,69
carriage,2015-04-09 08:21:00,66
carriage,2015-04-09 08:22:00,63
carriage,2015-04-09 08:23:00,68
carriage,2015-04-09 08:24:00,62
carriage,2015-04-09 08:25:00,61
carriage,2015-04-09 08:26:00,66
carriage,2015-04-09 08:27:00,72
carriage,2015-04-09 08:28:00,64
carriage,2015-04-09 08:29:00,68
carriage,2015-04-09 08:30:00,67
carriage,2015-04-09 08:31:00,67
carriage,2015-04-09 08:32:00,67
carriage,2015-04-09 08:33:00,69
carriage,2015-04-09 08:34:00,61
carriage,2015-04-09 08:35:00,70
carriage,2015-04-09 08:36:00,63
carriage,2015-04-09 08:37:00,71
carriage,2015-04-09 08:38:00,62
carriage,2015-04-09 08:39:00,68
carriage,2015-04-09 08:40:00,64
carriage,2015-04-09 08:41:00,64
carriage,2015-04-09 08:42:00,59
carriage,2015-04-09 08:43:00,63
carriage,2015-04-09 08:44:00,79
carriage,2015-04-09 08:45:00,83
carriage,2015-04-09 08:46:00,78
carriage,2015-04-09 08:47:00,69
carriage,2015-04-09 08:48:00,70
carriage,2015-04-09 08:49:00,66
carriage,2015-04-09 08:50:00,59
carriage,2015-04-09 08:51:00,62
carriage,2015-04-09 08:52:00,66
carriage,2015-04-09 08:53:00,67
carriage,2015-04-09 08:54:00,67
carriage,2015-04-09 08:55:00,69
carriage,2015-04-09 08:56:00,65
carriage,2015-04-09 08:57:00,69
carriage,2015-04-09 08:58:00,68
carriage,2015-04-09 08:59:00,69
carriage,2015-04-09 09:00:00,68
carriage,2015-04-09 09:01:00,62
carriage,2015-04-09 09:02:00,62
carriage,2015-04-09 09:03:00,63
carriage,2015-04-09 09:04:00,65
carriage,2015-04-09 09:05:00,65
carriage,2015-04-09 09:06:00,61
carriage,2015-04-09 09:07:00,62
carriage,2015-04-09 09:08:00,72
carriage,2015-04-09 09:09:00,72
carriage,2015-04-09 09:10:00,72
carriage,2015-04-09 09:11:00,75
carriage,2015-04-09 09:12:00,75
carriage,2015-04-09 09:13:00,58
carriage,2015-04-09 09:14:00,66
carriage,2015-04-09 09:15:00,57
carriage,2015-04-09 09:16:00,54
carriage,2015-04-09 09:17:00,61
carriage,2015-04-09 09:18:00,58
carriage,2015-04-09 09:19:00,52
carriage,2015-04-09 09:20:00,56
carriage,2015-04-09 09:21:00,52
carriage,2015-04-09 09:22:00,57
carriage,2015-04-09 09:23:00,52
carriage,2015-04-09 09:24:00,55
carriage,2015-04-09 09:25:00,56
carriage,2015-04-09 09:26:00,60
carriage,2015-04-09 09:27:00,52
carriage,2015-04-09 09:28:00,54
carriage,2015-04-09 09:29:00,54
carriage,2015-04-09 09:30:00,57
carriage,2015-04-09 09:31:00,56
carriage,2015-04-09 09:32:00,49
carriage,2015-04-09 09:33:00,44
carriage,2015-04-09 09:34:00,65
carriage,2015-04-09 09:35:00,54
carriage,2015-04-09 09:36:00,56
carriage,2015-04-09 09:37:00,54
carriage,2015-04-09 09:38:00,55
carriage,2015-04-09 09:39:00,54
carriage,2015-04-09 09:40:00,49
carriage,2015-04-09 09:41:00,50
carriage,2015-04-09 09:42:00,57
carriage,2015-04-09 09:43:00,55
carriage,2015-04-09 09:44:00,44
carriage,2015-04-09 09:45:00,42
carriage,2015-04-09 09:46:00,44
carriage,2015-04-09 09:47:00,44
carriage,2015-04-09 09:48:00,43
carriage,2015-04-09 09:49:00,42
carriage,2015-04-09 09:50:00,44
carriage,2015-04-09 09:51:00,43
carriage,2015-04-09 09:52:00,67
carriage,2015-04-09 09:53:00,60
carriage,2015-04-09 09:54:00,59
carriage,2015-04-09 09:55:00,57
carriage,2015-04-09 09:56:00,53
carriage,2015-04-09 09:57:00,53
carriage,2015-04-09 09:58:00,52
carriage,2015-04-09 09:59:00,52
carriage,2015-04-09 10:00:00,50
carriage,2015-04-09 10:01:00,53
carriage,2015-04-09 10:02:00,53
carriage,2015-04-09 10:03:00,44
carriage,2015-04-09 10:04:00,47
carriage,2015-04-09 10:05:00,49
carriage,2015-04-09 10:06:00,49
carriage,2015-04-09 10:07:00,47
carriage,2015-04-09 10:08:00,53
carriage,2015-04-09 10:09:00,67
carriage,2015-04-09 10:10:00,69
carriage,2015-04-09 10:11:00,72
carriage,2015-04-09 10:12:00,72
carriage,2015-04-09 10:13:00,67
carriage,2015-04-09 10:14:00,64
carriage,2015-04-09 10:15:00,68
carriage,2015-04-09 10:16:00,73
carriage,2015-04-09 10:17:00,67
carriage,2015-04-09 10:18:00,73
carriage,2015-04-09 10:19:00,27
carriage,2015-04-09 10:20:00,25
carriage,2015-04-09 10:21:00,25
carriage,2015-04-09 10:22:00,37
carriage,2015-04-09 10:23:00,69
carriage,2015-04-09 10:24:00,64
carriage,2015-04-09 10:25:00,72
carriage,2015-04-09 10:26:00,71
carriage,2015-04-09 10:27:00,65
carriage,2015-04-09 10:28:00,49
carriage,2015-04-09 10:29:00,50
carriage,2015-04-09 10:30:00,39
carriage,2015-04-09 10:31:00,45
carriage,2015-04-09 10:32:00,67
carriage,2015-04-09 10:33:00,76
carriage,2015-04-09 10:34:00,74
carriage,2015-04-09 10:35:00,74
carriage,2015-04-09 10:36:00,74
carriage,2015-04-09 10:37:00,54
carriage,2015-04-09 10:38:00,57
carriage,2015-04-09 10:39:00,54
carriage,2015-04-09 10:40:00,54
carriage,2015-04-09 10:41:00,55
carriage,2015-04-09 10:42:00,57
carriage,2015-04-09 10:43:00,53
carriage,2015-04-09 10:44:00,55
carriage,2015-04-09 10:45:00,65
carriage,2015-04-09 10:46:00,74
carriage,2015-04-09 10:47:00,63
carriage,2015-04-09 10:48:00,66
carriage,2015-04-09 10:49:00,75
carriage,2015-04-09 10:50:00,72
carriage,2015-04-09 10:51:00,57
carriage,2015-04-09 10:52:00,56
carriage,2015-04-09 10:53:00,58
carriage,2015-04-09 10:54:00,66
carriage,2015-04-09 10:55:00,66
carriage,2015-04-09 10:56:00,66
carriage,2015-04-09 10:57:00,64
carriage,2015-04-09 10:58:00,70
carriage,2015-04-09 10:59:00,66
carriage,2015-04-09 11:00:00,60
carriage,2015-04-09 11:01:00,63
carriage,2015-04-09 11:02:00,60
carriage,2015-04-09 11:03:00,58
carriage,2015-04-09 11:04:00,58
carriage,2015-04-09 11:05:00,57
carriage,2015-04-09 11:06:00,55
carriage,2015-04-09 11:07:00,61
carriage,2015-04-09 11:08:00,61
carriage,2015-04-09 11:09:00,58
carriage,2015-04-09 11:10:00,57
carriage,2015-04-09 11:11:00,61
carriage,2015-04-09 11:12:00,59
carriage,2015-04-09 11:13:00,54
carriage,2015-04-09 11:14:00,61
carriage,2015-04-09 11:15:00,55
carriage,2015-04-09 11:16:00,51
carriage,2015-04-09 11:17:00,60
carriage,2015-04-09 11:18:00,54
carriage,2015-04-09 11:19:00,54
carriage,2015-04-09 11:20:00,62
carriage,2015-04-09 11:21:00,57
carriage,2015-04-09 11:22:00,57
carriage,2015-04-09 11:23:00,57
carriage,2015-04-09 11:24:00,53
carriage,2015-04-09 11:25:00,60
carriage,2015-04-09 11:26:00,69
carriage,2015-04-09 11:27:00,60
carriage,2015-04-09 11:28:00,57
carriage,2015-04-09 11:29:00,57
carriage,2015-04-09 11:30:00,59
carriage,2015-04-09 11:31:00,57
carriage,2015-04-09 11:32:00,58
carriage,2015-04-09 11:33:00,70
carriage,2015-04-09 11:34:00,75
carriage,2015-04-09 11:35:00,74
carriage,2015-04-09 11:36:00,74
carriage,2015-04-09 11:37:00,58
carriage,2015-04-09 11:38:00,53
carriage,2015-04-09 11:39:00,53
carriage,2015-04-09 11:40:00,51
carriage,2015-04-09 11:41:00,49
carriage,2015-04-09 11:42:00,54
carriage,2015-04-09 11:43:00,54
carriage,2015-04-09 11:44:00,58
carriage,2015-04-09 11:45:00,63
carriage,2015-04-09 11:46:00,68
carriage,2015-04-09 11:47:00,78
carriage,2015-04-09 11:48:00,69
carriage,2015-04-09 11:49:00,62
carriage,2015-04-09 11:50:00,74
carriage,2015-04-09 11:51:00,90
carriage,2015-04-09 11:52:00,103
carriage,2015-04-09 11:53:00,96
carriage,2015-04-09 11:54:00,106
carriage,2015-04-09 11:55:00,104
carriage,2015-04-09 11:56:00,102
carriage,2015-04-09 11:57:00,84
carriage,2015-04-09 11:58:00,87
carriage,2015-04-09 11:59:00,79
carriage,2015-04-09 12:00:00,82
carriage,2015-04-09 12:01:00,70
carriage,2015-04-09 12:02:00,90
carriage,2015-04-09 12:03:00,92
carriage,2015-04-09 12:04:00,81
carriage,2015-04-09 12:05:00,80
carriage,2015-04-09 12:06:00,73
carriage,2015-04-09 12:07:00,74
carriage,2015-04-09 12:08:00,68
carriage,2015-04-09 12:09:00,63
carriage,2015-04-09 12:10:00,53
carriage,2015-04-09 12:11:00,61
carriage,2015-04-09 12:12:00,59
carriage,2015-04-09 12:13:00,57
carriage,2015-04-09 12:14:00,68
carriage,2015-04-09 12:15:00,69
carriage,2015-04-09 12:16:00,75
carriage,2015-04-09 12:17:00,71
carriage,2015-04-09 12:18:00,67
carriage,2015-04-09 12:19:00,64
carriage,2015-04-09 12:20:00,67
carriage,2015-04-09 12:21:00,69
carriage,2015-04-09 12:22:00,63
carriage,2015-04-09 12:23:00,75
carriage,2015-04-09 12:24:00,94
carriage,2015-04-09 12:25:00,100
carriage,2015-04-09 12:26:00,105
carriage,2015-04-09 12:27:00,100
carriage,2015-04-09 12:28:00,96
carriage,2015-04-09 12:29:00,94
carriage,2015-04-09 12:30:00,107
carriage,2015-04-09 12:31:00,84
carriage,2015-04-22 09:41:00,7
carriage,2015-04-22 09:42:00,9
carriage,2015-04-22 09:43:00,9
carriage,2015-04-22 09:44:00,9
carriage,2015-04-22 09:45:00,12
carriage,2015-04-22 09:46:00,8
carriage,2015-04-22 09:47:00,9
carriage,2015-04-22 09:48:00,9
carriage,2015-04-22 09:49:00,8
carriage,2015-04-22 09:50:00,7
carriage,2015-04-22 09:51:00,9
carriage,2015-04-22 09:52:00,9
carriage,2015-04-22 09:53:00,13
carriage,2015-04-22 09:54:00,15
carriage,2015-04-22 09:55:00,16
carriage,2015-04-22 09:56:00,21
carriage,2015-04-22 09:57:00,19
carriage,2015-04-22 09:58:00,24
carriage,2015-04-22 09:59:00,46
carriage,2015-04-22 10:00:00,99
carriage,2015-04-22 10:01:00,143
carriage,2015-04-22 10:02:00,116
carriage,2015-04-22 10:03:00,107
carriage,2015-04-22 10:04:00,150
carriage,2015-04-22 10:05:00,161
carriage,2015-04-22 10:06:00,189
carriage,2015-04-22 10:07:00,218
carriage,2015-04-22 10:08:00,228
carriage,2015-04-22 10:09:00,202
carriage,2015-04-22 10:10:00,230
carriage,2015-04-22 10:11:00,218
carriage,2015-04-22 10:12:00,228
carriage,2015-04-22 10:13:00,190
carriage,2015-04-22 10:14:00,169
carriage,2015-04-22 10:15:00,180
carriage,2015-04-22 10:16:00,171
carriage,2015-04-22 10:17:00,171
carriage,2015-04-22 10:18:00,200
carriage,2015-04-22 10:19:00,200
carriage,2015-04-22 10:20:00,133
carriage,2015-04-22 10:21:00,113
carriage,2015-04-22 10:22:00,153
carriage,2015-04-22 10:23:00,131
carriage,2015-04-22 10:24:00,126
carriage,2015-04-22 10:25:00,162
carriage,2015-04-22 10:26:00,158
carriage,2015-04-22 10:27:00,153
carriage,2015-04-22 10:28:00,90
carriage,2015-04-22 10:29:00,58
carriage,2015-04-22 10:30:00,43
carriage,2015-04-22 10:31:00,35
carriage,2015-04-22 10:32:00,24
carriage,2015-04-22 10:33:00,27
carriage,2015-04-22 10:34:00,19
carriage,2015-04-22 10:35:00,20
carriage,2015-04-22 10:36:00,48
carriage,2015-04-22 10:37:00,63
carriage,2015-04-22 10:38:00,67
carriage,2015-04-22 10:39:00,59
carriage,2015-04-22 10:40:00,64
carriage,2015-04-22 10:41:00,73
carriage,2015-04-22 10:42:00,68
carriage,2015-04-22 10:43:00,46
carriage,2015-04-22 10:44:00,31
carriage,2015-04-22 10:45:00,23
carriage,2015-04-22 10:46:00,22
carriage,2015-04-22 10:47:00,19
carriage,2015-04-22 10:48:00,19
carriage,2015-04-22 10:49:00,21
carriage,2015-04-22 10:50:00,20
carriage,2015-04-22 10:51:00,20
carriage,2015-04-22 10:52:00,19
carriage,2015-04-22 10:53:00,18
carriage,2015-04-22 10:54:00,20
carriage,2015-04-22 10:55:00,22
carriage,2015-04-22 10:56:00,19
carriage,2015-04-22 10:57:00,23
carriage,2015-04-22 10:58:00,19
carriage,2015-04-22 10:59:00,20
carriage,2015-04-22 11:00:00,18
carriage,2015-04-22 11:01:00,19
carriage,2015-04-22 11:02:00,19
carriage,2015-04-22 11:03:00,21
carriage,2015-04-22 11:04:00,26
carriage,2015-04-22 11:05:00,53
carriage,2015-04-22 11:06:00,53
carriage,2015-04-22 11:07:00,61
carriage,2015-04-22 11:08:00,50
carriage,2015-04-22 11:09:00,50
carriage,2015-04-22 11:10:00,73
carriage,2015-04-22 11:11:00,78
carriage,2015-04-22 11:12:00,78
carriage,2015-04-22 11:13:00,29
carriage,2015-04-22 11:14:00,22
carriage,2015-04-22 11:15:00,22
carriage,2015-04-22 11:16:00,19
carriage,2015-04-22 11:17:00,19
carriage,2015-04-22 11:18:00,25
carriage,2015-04-22 11:19:00,34
carriage,2015-04-22 11:20:00,26
carriage,2015-04-22 11:21:00,33
carriage,2015-04-22 11:22:00,107
carriage,2015-04-22 11:23:00,148
carriage,2015-04-22 11:24:00,173
carriage,2015-04-22 11:25:00,165
carriage,2015-04-22 11:26:00,154
carriage,2015-04-22 11:27:00,158
carriage,2015-04-22 11:28:00,135
carriage,2015-04-22 11:29:00,96
carriage,2015-04-22 11:30:00,127
carriage,2015-04-22 11:31:00,145
carriage,2015-04-22 11:32:00,160
carriage,2015-04-22 11:33:00,189
carriage,2015-04-22 11:34:00,186
carriage,2015-04-22 11:35:00,164
carriage,2015-04-22 11:36:00,159
carriage,2015-04-22 11:37:00,177
carriage,2015-04-22 11:38:00,210
carriage,2015-04-22 11:39:00,213
carriage,2015-04-22 11:40:00,199
carriage,2015-04-22 11:41:00,207
carriage,2015-04-22 11:42:00,225
carriage,2015-04-22 11:43:00,232
carriage,2015-04-22 11:44:00,208
carriage,2015-04-22 11:45:00,196
carriage,2015-04-22 11:46:00,188
carriage,2015-04-22 11:47:00,191
carriage,2015-04-22 11:48:00,184
carriage,2015-04-22 11:49:00,183
carriage,2015-04-22 11:50:00,124
carriage,2015-04-22 11:51:00,85
carriage,2015-04-22 11:52:00,71
carriage,2015-04-22 11:53:00,40
carriage,2015-04-22 11:54:00,31
carriage,2015-04-22 11:55:00,25
carriage,2015-04-22 11:56:00,22
carriage,2015-04-22 11:57:00,20
carriage,2015-04-22 11:58:00,19
carriage,2015-04-22 11:59:00,20
carriage,2015-04-22 12:00:00,24
carriage,2015-04-22 12:01:00,22
carriage,2015-04-22 12:02:00,28
carriage,2015-04-22 12:03:00,17
carriage,2015-04-22 12:04:00,19
carriage,2015-04-22 12:05:00,20
carriage,2015-04-22 12:06:00,21
carriage,2015-04-22 12:07:00,18
carriage,2015-04-22 12:08:00,21
carriage,2015-04-22 12:09:00,20
carriage,2015-04-22 12:10:00,19
carriage,2015-04-22 12:11:00,19
carriage,2015-04-22 12:12:00,19
carriage,2015-04-22 12:13:00,21
carriage,2015-04-22 12:14:00,20
carriage,2015-04-22 12:15:00,21
carriage,2015-04-22 12:16:00,21
carriage,2015-04-22 12:17:00,22
carriage,2015-04-22 12:18:00,23
carriage,2015-04-22 12:19:00,21
carriage,2015-04-22 12:20:00,19
carriage,2015-04-22 12:21:00,20
carriage,2015-04-22 12:22:00,16
carriage,2015-04-22 12:23:00,15
carriage,2015-04-22 12:24:00,15
carriage,2015-04-22 12:25:00,16
carriage,2015-04-22 12:26:00,21
carriage,2015-04-22 12:27:00,30
carriage,2015-04-22 12:28:00,24
carriage,2015-04-22 12:29:00,18
carriage,2015-04-22 12:30:00,19
carriage,2015-04-22 12:31:00,20
carriage,2015-04-22 12:32:00,20
carriage,2015-04-22 12:33:00,24
carriage,2015-04-22 12:34:00,36
carriage,2015-04-22 12:35:00,24
carriage,2015-04-22 12:36:00,24
carriage,2015-04-22 12:37:00,31
carriage,2015-04-22 12:38:00,32
carriage,2015-04-22 12:39:00,33
carriage,2015-04-22 12:40:00,40
carriage,2015-04-22 12:41:00,32
carriage,2015-04-22 12:42:00,31
carriage,2015-04-22 12:43:00,42
carriage,2015-04-22 12:44:00,35
carriage,2015-04-22 12:45:00,40
carriage,2015-04-22 12:46:00,18
carriage,2015-04-22 12:47:00,27
carriage,2015-04-22 12:48:00,20
carriage,2015-04-22 12:49:00,23
carriage,2015-04-22 12:50:00,31
carriage,2015-04-22 12:51:00,30
carriage,2015-04-22 12:52:00,33
carriage,2015-04-22 12:53:00,23
carriage,2015-04-22 12:54:00,26
carriage,2015-04-22 12:55:00,16
carriage,2015-04-22 12:56:00,27
carriage,2015-04-22 12:57:00,19
carriage,2015-04-22 12:58:00,15
carriage,2015-04-22 12:59:00,16
carriage,2015-04-22 13:00:00,17
carriage,2015-04-22 13:01:00,20
carriage,2015-04-22 13:02:00,19
carriage,2015-04-22 13:03:00,19
carriage,2015-04-22 13:04:00,18
carriage,2015-04-22 13:05:00,21
carriage,2015-04-22 13:06:00,20
carriage,2015-04-22 13:07:00,18
carriage,2015-04-22 13:08:00,16
carriage,2015-04-22 13:09:00,20
carriage,2015-04-22 13:10:00,21
carriage,2015-04-22 13:11:00,19
carriage,2015-04-22 13:12:00,19
carriage,2015-04-22 13:13:00,19
carriage,2015-04-22 13:14:00,20
carriage,2015-04-22 13:15:00,22
carriage,2015-04-22 13:16:00,23
carriage,2015-04-22 13:17:00,22
carriage,2015-04-22 13:18:00,25
carriage,2015-04-22 13:19:00,24
carriage,2015-04-22 13:20:00,25
carriage,2015-04-22 13:21:00,21
carriage,2015-04-22 13:22:00,26
carriage,2015-04-22 13:23:00,22
carriage,2015-04-22 13:24:00,24
carriage,2015-04-22 13:25:00,23
carriage,2015-04-22 13:26:00,22
carriage,2015-04-22 13:27:00,24
carriage,2015-04-22 13:28:00,39
carriage,2015-04-22 13:29:00,41
carriage,2015-04-22 13:30:00,84
carriage,2015-04-22 13:31:00,140
carriage,2015-04-22 13:32:00,183
carriage,2015-04-22 13:33:00,147
carriage,2015-04-22 13:34:00,158
carriage,2015-04-22 13:35:00,196
carriage,2015-04-22 13:36:00,249
carriage,2015-04-22 13:37:00,225
carriage,2015-04-22 13:38:00,280
driver,2014-12-08 09:04:00,122
driver,2014-12-08 09:05:00,130
driver,2014-12-08 09:06:00,199
driver,2014-12-08 09:07:00,240
driver,2014-12-08 09:08:00,163
driver,2014-12-08 09:09:00,115
driver,2014-12-08 09:10:00,145
driver,2014-12-08 09:11:00,151
driver,2014-12-08 09:12:00,164
driver,2014-12-08 09:13:00,168
driver,2014-12-08 09:14:00,181
driver,2014-12-08 09:15:00,161
driver,2014-12-08 09:16:00,105
driver,2014-12-08 09:17:00,104
driver,2014-12-08 09:18:00,119
driver,2014-12-08 09:19:00,133
driver,2014-12-08 09:20:00,136
driver,2014-12-08 09:21:00,47
driver,2014-12-08 09:22:00,220
driver,2014-12-08 09:23:00,335
driver,2014-12-08 09:24:00,307
driver,2014-12-08 09:25:00,259
driver,2014-12-08 09:26:00,133
driver,2014-12-08 09:27:00,146
driver,2014-12-08 09:28:00,163
driver,2014-12-08 09:29:00,198
driver,2014-12-08 09:30:00,202
driver,2014-12-08 09:31:00,252
driver,2014-12-08 09:32:00,252
driver,2014-12-08 09:33:00,243
driver,2014-12-08 09:34:00,215
driver,2014-12-08 09:35:00,156
driver,2014-12-08 09:36:00,183
driver,2014-12-08 09:37:00,140
driver,2014-12-08 09:38:00,106
driver,2014-12-08 09:39:00,97
driver,2014-12-08 09:40:00,76
driver,2014-12-08 09:41:00,78
driver,2014-12-08 09:42:00,82
driver,2014-12-08 09:43:00,62
driver,2014-12-08 09:44:00,47
driver,2014-12-08 09:45:00,55
driver,2014-12-08 09:46:00,59
driver,2014-12-08 09:47:00,52
driver,2014-12-08 09:48:00,79
driver,2014-12-08 09:49:00,73
driver,2014-12-08 09:50:00,77
driver,2014-12-08 09:51:00,80
driver,2014-12-08 09:52:00,83
driver,2014-12-08 09:53:00,120
driver,2014-12-08 09:54:00,129
driver,2014-12-08 09:55:00,168
driver,2014-12-08 09:56:00,129
driver,2014-12-08 09:57:00,84
driver,2014-12-08 09:58:00,68
driver,2014-12-08 09:59:00,19
driver,2014-12-08 10:00:00,78
driver,2014-12-08 10:01:00,72
driver,2014-12-08 10:02:00,103
driver,2014-12-08 10:03:00,94
driver,2014-12-08 10:04:00,109
driver,2014-12-08 10:05:00,145
driver,2014-12-08 10:06:00,158
driver,2014-12-08 10:07:00,157
driver,2014-12-08 10:08:00,137
driver,2014-12-08 10:09:00,119
driver,2014-12-08 10:10:00,101
driver,2014-12-08 10:11:00,106
driver,2014-12-08 10:12:00,92
driver,2014-12-08 10:13:00,80
driver,2014-12-08 10:14:00,79
driver,2014-12-08 10:15:00,74
driver,2014-12-08 10:16:00,82
driver,2014-12-08 10:17:00,89
driver,2014-12-08 10:18:00,85
driver,2014-12-08 10:19:00,84
driver,2014-12-08 10:20:00,82
driver,2014-12-08 10:21:00,85
driver,2014-12-08 10:22:00,80
driver,2014-12-08 10:23:00,80
driver,2014-12-08 10:24:00,79
driver,2014-12-08 10:25:00,90
driver,2014-12-08 10:26:00,90
driver,2014-12-08 10:27:00,76
driver,2014-12-08 10:28:00,63
driver,2014-12-08 10:29:00,64
driver,2014-12-08 10:30:00,75
driver,2014-12-08 10:31:00,64
driver,2014-12-08 10:32:00,71
driver,2014-12-08 10:33:00,100
driver,2014-12-08 10:34:00,126
driver,2014-12-08 10:35:00,126
driver,2014-12-08 10:36:00,138
driver,2014-12-08 10:37:00,180
driver,2014-12-08 10:38:00,195
driver,2014-12-08 10:39:00,191
driver,2014-12-10 10:47:00,13
driver,2014-12-10 10:48:00,13
driver,2014-12-10 10:49:00,8
driver,2014-12-10 10:50:00,6
driver,2014-12-10 10:51:00,19
driver,2014-12-10 10:52:00,11
driver,2014-12-10 10:53:00,16
driver,2014-12-10 10:54:00,9
driver,2014-12-10 10:55:00,20
driver,2014-12-10 10:56:00,7
driver,2014-12-10 10:57:00,10
driver,2014-12-10 10:58:00,6
driver,2014-12-10 10:59:00,8
driver,2014-12-10 11:00:00,4
driver,2014-12-10 11:01:00,5
driver,2014-12-10 11:02:00,7
driver,2014-12-10 11:03:00,11
driver,2014-12-10 11:04:00,10
driver,2014-12-10 11:05:00,12
driver,2014-12-10 11:06:00,9
driver,2014-12-10 11:07:00,12
driver,2014-12-10 11:08:00,14
driver,2014-12-10 11:09:00,24
driver,2014-12-10 11:10:00,49
driver,2014-12-10 11:11:00,54
driver,2014-12-10 11:12:00,60
driver,2014-12-10 11:13:00,67
driver,2014-12-10 11:14:00,74
driver,2014-12-10 11:15:00,57
driver,2014-12-10 11:16:00,51
driver,2014-12-10 11:17:00,50
driver,2014-12-10 11:18:00,46
driver,2014-12-10 11:19:00,46
driver,2014-12-10 11:20:00,34
driver,2014-12-10 11:21:00,45
driver,2014-12-10 11:22:00,43
driver,2014-12-10 11:23:00,45
driver,2014-12-10 11:24:00,48
driver,2014-12-10 11:25:00,66
driver,2014-12-10 11:26:00,64
driver,2014-12-10 11:27:00,56
driver,2014-12-10 11:28:00,40
driver,2014-12-10 11:29:00,36
driver,2014-12-10 11:30:00,38
driver,2014-12-10 11:31:00,40
driver,2014-12-10 11:32:00,34
driver,2014-12-10 11:33:00,31
driver,2014-12-10 11:34:00,27
driver,2014-12-10 11:35:00,27
driver,2014-12-10 11:36:00,29
driver,2014-12-10 11:37:00,21
driver,2014-12-10 11:38:00,25
driver,2014-12-10 11:39:00,22
driver,2014-12-10 11:40:00,19
driver,2014-12-10 11:41:00,25
driver,2014-12-10 11:42:00,46
driver,2014-12-10 11:43:00,58
driver,2014-12-10 11:44:00,59
driver,2014-12-10 11:45:00,79
driver,2014-12-10 11:46:00,63
driver,2014-12-10 11:47:00,55
driver,2014-12-10 11:48:00,53
driver,2014-12-10 11:49:00,43
driver,2014-12-10 11:50:00,34
driver,2014-12-10 11:51:00,31
driver,2014-12-10 11:52:00,27
driver,2014-12-10 11:53:00,28
driver,2014-12-10 11:54:00,25
driver,2014-12-10 11:55:00,16
driver,2014-12-10 11:56:00,19
driver,2014-12-10 11:57:00,14
driver,2014-12-10 11:58:00,11
driver,2014-12-10 11:59:00,13
driver,2014-12-10 12:00:00,11
driver,2014-12-10 12:01:00,9
driver,2014-12-10 12:02:00,11
driver,2014-12-10 12:03:00,10
driver,2014-12-10 12:04:00,9
driver,2014-12-10 12:05:00,9
driver,2014-12-10 12:06:00,14
driver,2014-12-10 12:07:00,13
driver,2014-12-10 12:08:00,10
driver,2014-12-10 12:09:00,7
driver,2014-12-10 12:10:00,16
driver,2014-12-10 12:11:00,7
driver,2014-12-10 12:12:00,8
driver,2014-12-10 12:13:00,7
driver,2014-12-10 12:14:00,8
driver,2014-12-10 12:15:00,7
driver,2014-12-10 12:16:00,9
driver,2014-12-10 12:17:00,8
driver,2014-12-10 12:18:00,7
driver,2014-12-10 12:19:00,7
driver,2014-12-10 12:20:00,7
driver,2014-12-10 12:21:00,11
driver,2014-12-10 12:22:00,8
driver,2014-12-10 12:23:00,15
driver,2014-12-10 12:24:00,11
driver,2014-12-10 12:25:00,10
driver,2014-12-10 12:26:00,10
driver,2014-12-10 12:27:00,14
driver,2014-12-10 12:28:00,19
driver,2014-12-10 12:29:00,14
driver,2014-12-10 12:30:00,15
driver,2014-12-10 12:31:00,17
driver,2014-12-10 12:32:00,29
driver,2014-12-10 12:33:00,50
driver,2014-12-10 12:34:00,55
driver,2014-12-10 12:35:00,62
driver,2014-12-10 12:36:00,74
driver,2014-12-10 12:37:00,84
driver,2014-12-10 12:38:00,81
driver,2014-12-10 12:39:00,79
driver,2014-12-10 12:40:00,70
driver,2014-12-10 12:41:00,65
driver,2014-12-10 12:42:00,59
driver,2014-12-10 12:43:00,47
driver,2014-12-10 12:44:00,44
driver,2014-12-10 12:45:00,46
driver,2014-12-10 12:46:00,47
driver,2014-12-10 12:47:00,46
driver,2014-12-10 12:48:00,37
driver,2014-12-10 12:49:00,34
driver,2014-12-10 12:50:00,32
driver,2014-12-10 12:51:00,36
driver,2014-12-10 12:52:00,36
driver,2014-12-10 12:53:00,42
driver,2014-12-10 12:54:00,41
driver,2014-12-10 12:55:00,51
driver,2014-12-10 12:56:00,49
driver,2014-12-10 12:57:00,55
driver,2014-12-10 12:58:00,47
driver,2014-12-10 12:59:00,49
driver,2014-12-10 13:00:00,38
driver,2014-12-10 13:01:00,46
driver,2014-12-10 13:02:00,47
driver,2014-12-10 13:03:00,53
driver,2014-12-10 13:04:00,59
driver,2014-12-10 13:05:00,69
driver,2014-12-10 13:06:00,71
driver,2014-12-10 13:07:00,81
driver,2014-12-10 13:08:00,79
driver,2014-12-10 13:09:00,84
driver,2014-12-10 13:10:00,78
driver,2014-12-10 13:11:00,65
driver,2014-12-10 13:12:00,63
driver,2014-12-10 13:13:00,52
